name,closed,review,rating,categories,phone,distance,latitude,longitude,address,station_name
Spadina Road Library,False,2,2.0,Libraries,+14163937666,983.4144575883334,43.66767,-79.40463,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Kendal Ave
Annapurna Vegetarian Restaurant,False,41,4.0,Vegetarian,+14165378513,192.81306028816687,43.67279,-79.41396,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
The Grapefruit Moon,False,143,3.5,Breakfast & Brunch,+14165349056,543.1284172262388,43.66967,-79.41318,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
Fennel Eatery,False,11,4.0,Vegan,+14169228125,1240.1938591029511,43.6669399,-79.40321,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
Toronto Public Library - Toronto,False,7,3.5,Libraries,+14163937683,897.1551077014087,43.68208,-79.41754,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
Freshii,False,10,2.0,Salad,+16477936309,1125.0686733110995,43.66637,-79.40636,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
Kababana,False,4,4.0,Falafel,,1007.0366627550269,43.68254,-79.42024,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
Sunny Cafe,False,3,5.0,Vegetarian,,1240.1938591029511,43.6669399,-79.40321,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
Spadina Road Library,False,2,2.0,Libraries,+14163937666,1103.3901425932163,43.66767,-79.40463,"10 Spadina Road, Toronto, ON M5R 2S7, Canada",Bridgman Ave / Bathurst St
The Grapefruit Moon,False,143,3.5,Breakfast & Brunch,+14165349056,444.18475725475867,43.66967,-79.41318,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Annapurna Vegetarian Restaurant,False,41,4.0,Vegetarian,+14165378513,476.3920103911923,43.67279,-79.41396,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Govinda's,False,43,4.0,Vegetarian,+18882181040,1066.8803210674366,43.67684518603757,-79.3972886196434,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Ghazale Restaurant,False,98,3.5,Salad,+14165374417,729.4118613774749,43.665184389858,-79.4107031822205,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Fennel Eatery,False,11,4.0,Vegan,+14169228125,648.1936190465075,43.6669399,-79.40321,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Toronto Public Library - Palmerston Branch,False,5,4.0,Libraries,+14163937680,852.2301293682797,43.66509,-79.41415,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Thomas Fisher Rare Book Library,False,4,4.0,Libraries,+14169785285,1117.071484309454,43.66409,-79.39892,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Freshii,False,10,2.0,Salad,+16477936309,599.6050665961252,43.66637,-79.40636,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Robarts Library,False,26,3.0,Libraries,+14169788450,1065.3036089723987,43.66453,-79.39913,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
John W. Graham Library,False,2,5.0,Libraries,+14169785851,1210.3337578758985,43.66501,-79.3966,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
OISE Library,False,2,3.5,Libraries,+14169781850,881.8008641512814,43.6680150988103,-79.3984776493066,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Toronto Zine Library,False,1,4.0,Libraries,,697.0572780237727,43.6652822,-79.4073643,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Spadina Road Library,False,2,2.0,Libraries,+14163937666,516.010419720239,43.66767,-79.40463,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Sunny Cafe,False,3,5.0,Vegetarian,,648.1936190465075,43.6669399,-79.40321,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Laidlaw Library,False,2,3.5,Libraries,+14169788083,1362.229748523383,43.6631839333491,-79.3958973884583,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Kendal Ave / Bernard Ave
Freshii,False,6,2.5,Salad,+14373175469,639.8235139727801,43.6778067320229,-79.3502958118916,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Pretoria Ave / Broadview Ave
Pape/Danforth Library,False,6,4.0,Libraries,+14163937727,1200.4454432905907,43.67863,-79.3443999,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Broadview Ave / Westwood Ave
Todmorden Room Library,False,3,3.5,Libraries,+14163963875,970.5239802487322,43.69127,-79.34922,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Broadview Ave / Westwood Ave
Freshii,False,6,2.5,Salad,+14373175469,934.4394281530376,43.6778067320229,-79.3502958118916,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Broadview Ave / Westwood Ave
Pape/Danforth Library,False,6,4.0,Libraries,+14163937727,628.7370433928568,43.67863,-79.3443999,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Fulton Ave / Pape Ave
Freshii,False,6,2.5,Salad,+14373175469,731.3833148215199,43.6778067320229,-79.3502958118916,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Fulton Ave / Pape Ave
Todmorden Room Library,False,3,3.5,Libraries,+14163963875,891.8254938088884,43.69127,-79.34922,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Fulton Ave / Pape Ave
S. Walter Stewart Library,False,6,4.5,Libraries,+14163963975,949.2103071344817,43.69214,-79.3296699,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Cosburn Ave / Donlands Ave
Todmorden Room Library,False,3,3.5,Libraries,+14163963875,656.6020408028077,43.69127,-79.34922,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Cosburn Ave / Donlands Ave
Toronto Public Library - Forest Hill Library,False,5,3.0,Libraries,+14163937706,309.7394851360834,43.7022806733443,-79.4207239151001,"700 Eglinton Avenue W, Toronto, ON M5N 1B9, Canada",Beltline Trail / Chaplin Cres
KaSpace Cafe,False,9,5.0,Vegetarian,+16476579600,454.04720423963164,43.66263,-79.3319,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Lake Shore Blvd E / Leslie St
Jones Library,False,4,2.5,Libraries,+14163937715,865.0903600823736,43.66595,-79.3345,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Lake Shore Blvd E / Leslie St
Freshii,False,6,2.0,Salad,+16474848550,77.50642083783474,43.6512261292511,-79.3645856156945,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",King St E / Berkeley St
Freshii,False,25,2.0,Vegetarian,+16473445017,816.396264643622,43.65009911988288,-79.37474237242134,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",King St E / Berkeley St
E L Ruddy Co Cafe,False,48,4.0,Vegetarian,+16473510423,477.393286892291,43.649445,-79.427766,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Mary McCormick Rec Centre (Sheridan Ave)
Gia,False,21,4.0,Vegetarian,+14165358888,824.873147575787,43.6494933838893,-79.42318055703706,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Mary McCormick Rec Centre (Sheridan Ave)
Toronto Public Library,False,8,3.5,Libraries,+14163937686,696.1425599308204,43.64114,-79.43261,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Mary McCormick Rec Centre (Sheridan Ave)
Sorry I’ve Got Plants,False,2,4.5,Vegetarian,,932.5812632648856,43.64916,-79.42168,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Mary McCormick Rec Centre (Sheridan Ave)
Saigon Lotus,False,221,4.5,Vietnamese,+14169011115,715.3793384198362,43.65449,-79.39928,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Kupfert & Kim,False,157,4.0,Gluten-Free,+14165042206,293.35291067423935,43.64774,-79.3961999,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,490.1996944789432,43.65082,-79.3878,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Buddha's Vegan,False,148,4.5,Vegetarian,+14166033811,840.3225584440546,43.65203,-79.40337,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Greens Vegetarian Restaurant,False,121,4.0,Vegan,+14166033337,786.33055009611,43.65206,-79.40267,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
King's Café,False,143,4.0,Vegetarian,+14165911340,867.4053823517236,43.65421,-79.4021099,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,956.9529277773233,43.6485583,-79.3817111,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Freshii,False,56,2.5,Salad,+14162038456,293.35291067423935,43.64774,-79.3962,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Hungary-Thai,False,116,3.0,Thai,+14165956405,872.7815577716501,43.65429,-79.40215,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Crave Healthy Habits,False,17,4.0,Salad,+14168554441,995.9576365855814,43.6471768,-79.3815764,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Annalakshmi,False,25,3.0,Vegetarian,+14167923672,571.4280616802341,43.64454,-79.39136,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Kupfert & Kim,False,6,4.5,Vegetarian,+14162607777,761.87093498884,43.6475179450612,-79.3844664886699,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Freshii,False,1,3.0,Salad,+16474171714,124.64925546542877,43.6491,-79.39188,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,829.2747600344791,43.64999,-79.383189,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,1194.807276661636,43.65756405198712,-79.38373638423317,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Toronto Public Library,False,14,3.0,Libraries,+14163937746,1017.6500678213906,43.65792,-79.39834,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Vege Delight,False,1,4.0,Vegetarian,+16473490803,851.2299494498355,43.655013,-79.3863578,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Freshii,False,13,3.0,Vegetarian,+16477481800,875.851819744829,43.65625,-79.38818,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Freshii,False,11,3.0,Salad,+16476925173,672.7659143142607,43.6482242201003,-79.3853582879312,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Freshii,False,3,2.5,Vegetarian,+16473457848,794.4475359216201,43.6449907389034,-79.385864585638,"200 Front St W, Simcoe Place, Toronto, ON M5V 3K2, Canada",Soho St / Queen St W
Perth-Dupont Branch Public Library,False,3,3.5,Libraries,+14163937677,823.7243235080366,43.66504,-79.45384,"1748 St. Clair Avenue W, Toronto, ON M6N 1J3, Canada",Davenport Rd / Lansdowne Ave
Dufferin St Clair W Public Library,False,3,4.0,Libraries,+14163937712,792.5626299826812,43.677,-79.4423599,"1748 St. Clair Avenue W, Toronto, ON M6N 1J3, Canada",Davenport Rd / Lansdowne Ave
St. Clair/Silverthorn Branch Public Library,False,2,3.5,Libraries,+14163937709,1010.6428797610463,43.67434,-79.46063,"1748 St. Clair Avenue W, Toronto, ON M6N 1J3, Canada",Davenport Rd / Lansdowne Ave
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,372.88987064946286,43.6485583,-79.3817111,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,727.1871059810861,43.65082,-79.3878,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Kupfert & Kim,False,34,3.5,Vegan,+14166011333,322.45084470091103,43.6464176062663,-79.3790951381131,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Crave Healthy Habits,False,17,4.0,Salad,+14168554441,230.73592506313582,43.6471768,-79.3815764,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Copper Branch,False,39,3.5,Vegan,+14167922982,411.2899445307045,43.64823,-79.37952,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Kupfert & Kim,False,6,4.5,Vegetarian,+14162607777,281.3235973822764,43.6475179450612,-79.3844664886699,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,513.767422486614,43.64999,-79.383189,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Annalakshmi,False,25,3.0,Vegetarian,+14167923672,688.3927187023312,43.64454,-79.39136,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,3,2.5,Vegetarian,+16473457848,249.61687163462764,43.6449907389034,-79.385864585638,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Crave Healthy Habits,False,15,3.0,Vegetarian,+14162382628,255.2470233580352,43.6474075,-79.3840397,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Toronto Public Library,False,4,2.5,Libraries,+14163937655,165.90671728669344,43.64997,-79.36843,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,11,3.0,Salad,+16476925173,385.4703140287502,43.6482242201003,-79.3853582879312,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,4,3.0,Salad,+16474848030,261.87388834655815,43.64668082262452,-79.38015770163949,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,8,2.5,Salad,+16473511230,284.61212382856155,43.6478537167729,-79.3829644358786,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Fit For Life,False,10,2.5,Breakfast & Brunch,+14163632971,411.2899445307045,43.64823,-79.37952,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Kupfert & Kim,False,4,4.0,Vegan,+14163605555,593.5736877736069,43.6414118932365,-79.3777328453616,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Fit For Life,False,1,4.0,Vegetarian,+14163685745,355.93112419076107,43.64652,-79.3787399,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,1,3.0,Salad,+16473511010,283.1489411688991,43.64286,-79.38336,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,25,2.5,Vegetarian,+14165984441,987.781912002294,43.65367,-79.38007,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Freshii,False,25,2.0,Vegetarian,+16473445017,839.3579777375155,43.65009911988288,-79.37474237242134,"118-92 King Street E, Toronto, ON M5C 2V8, Canada",Front St W / University Ave (2)
Kupfert & Kim,False,157,4.0,Gluten-Free,+14165042206,280.2553843440328,43.64774,-79.3961999,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Buddha's Vegan,False,148,4.5,Vegetarian,+14166033811,955.1015504031549,43.65203,-79.40337,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,914.907311596569,43.65082,-79.3878,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
King's Café,False,143,4.0,Vegetarian,+14165911340,1112.551360338742,43.65421,-79.4021099,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Greens Vegetarian Restaurant,False,121,4.0,Vegan,+14166033337,929.2211949405439,43.65206,-79.40267,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Annalakshmi,False,25,3.0,Vegetarian,+14167923672,390.2937153997006,43.64454,-79.39136,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Freshii,False,56,2.5,Salad,+14162038456,280.2553843440328,43.64774,-79.3962,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Fort York Library,False,19,3.5,Libraries,+14163936240,761.1095369379968,43.639006706232,-79.4000751059053,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Kupfert & Kim,False,6,4.5,Vegetarian,+14162607777,968.63858536472,43.6475179450612,-79.3844664886699,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Freshii,False,10,2.5,Vegetarian,+16473493891,566.5022451589092,43.6443727930146,-79.403019323945,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Freshii,False,3,2.5,Vegetarian,+16473457848,821.878820330385,43.6449907389034,-79.385864585638,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Freshii,False,11,3.0,Salad,+16476925173,925.1233045648138,43.6482242201003,-79.3853582879312,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Sanderson Library,False,4,3.0,Libraries,+14163937653,1066.3492021354741,43.6519,-79.40552,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Freshii,False,1,3.0,Salad,+16474171714,537.4310550667471,43.6491,-79.39188,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Crave Healthy Habits,False,15,3.0,Vegetarian,+14162382628,998.7162546860067,43.6474075,-79.3840397,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Toronto Public Library,False,4,2.5,Libraries,+14163937655,918.6223386568008,43.64997,-79.36843,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
City Hall Public Library,False,6,3.5,Libraries,+14163937650,1337.870772967387,43.65334661098505,-79.38382620000098,"100 Queen Street W, Nathan Phillips Square, Toronto, ON M5H 2N3, Canada",457 King St W
Toronto Public Library,False,23,4.0,Libraries,+14163937674,486.5144295063201,43.6599221343444,-79.4339944794774,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Dufferin St / Sylvan Av (Dufferin Grove Park)
Gia,False,21,4.0,Vegetarian,+14165358888,1076.38874013352,43.6494933838893,-79.42318055703706,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Dufferin St / Sylvan Av (Dufferin Grove Park)
E L Ruddy Co Cafe,False,48,4.0,Vegetarian,+16473510423,826.3300881310535,43.649445,-79.427766,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Dufferin St / Sylvan Av (Dufferin Grove Park)
Butter Chicken Roti - Bloor W,False,10,4.0,Indian,+16473473227,616.8266485604252,43.6609,-79.43146,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Dufferin St / Sylvan Av (Dufferin Grove Park)
Sorry I’ve Got Plants,False,2,4.5,Vegetarian,,1190.8389275980146,43.64916,-79.42168,"1171 Dundas Street W, Toronto, ON M6J 1X3, Canada",Dufferin St / Sylvan Av (Dufferin Grove Park)
PLANTA Yorkville,False,512,4.0,Vegetarian,+16478121221,877.2539821342725,43.67028,-79.38945,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St
Toronto Reference Library,False,70,4.5,Libraries,+14163955577,750.9320498444517,43.67188,-79.38663,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St
Govinda's,False,43,4.0,Vegetarian,+18882181040,576.2899727579365,43.67684518603757,-79.3972886196434,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St
Kupfert & Kim,False,10,4.5,Gluten-Free,+14169251222,923.0359479749709,43.6697979431727,-79.391163289547,"2 Bloor Street W, Toronto, ON M4W 3E2, Canada",Roxborough St W / Yonge St
